date,channel,spend,impressions,clicks
2026-01-25,Paid Search,1365.27,90923,2636
2026-01-25,Email,256.54,15571,1276
2026-01-25,Social,1015.15,55104,1578
2026-01-25,Marketplace,746.76,28697,1218
2026-01-25,Direct,125.66,6083,265
2026-01-26,Organic Search,285.18,11284,502
2026-01-26,Paid Search,1411.95,65990,2064
2026-01-26,Email,236.45,16755,946
2026-01-26,Social,968.19,51068,1189
2026-01-26,Marketplace,741.74,48217,2040
2026-01-26,Direct,144.74,9623,414
2026-01-27,Organic Search,325.02,17420,818
2026-01-27,Paid Search,1372.78,57305,1760
2026-01-27,Email,323.15,19116,1089
2026-01-27,Social,938.81,43959,991
2026-01-27,Marketplace,708.05,30318,1294
2026-01-27,Direct,94.06,6205,344
2026-01-28,Organic Search,297.77,16362,664
2026-01-28,Paid Search,1397.58,85626,2999
2026-01-28,Email,309.56,17036,1372
2026-01-28,Social,907.51,47619,1230
2026-01-28,Marketplace,710.22,30235,1078
2026-01-28,Direct,57.69,4004,235
2026-01-29,Organic Search,308.93,12004,544
2026-01-29,Paid Search,1375.71,56881,1872
2026-01-29,Email,225.05,12207,810
2026-01-29,Social,898.41,39206,1339
2026-01-29,Marketplace,794.58,55254,2395
2026-01-29,Direct,129.55,6600,309
2026-01-30,Organic Search,373.26,19145,877
2026-01-30,Paid Search,1359.58,61130,2075
2026-01-30,Email,261.66,15992,1247
2026-01-30,Social,976.90,63000,1665
2026-01-30,Marketplace,740.86,45053,1595
2026-01-30,Direct,100.54,4595,255
2026-01-31,Organic Search,229.10,14447,497
2026-01-31,Paid Search,1427.60,66962,2619
2026-01-31,Email,288.30,14025,1011
2026-01-31,Social,877.29,51029,1228
2026-01-31,Marketplace,837.50,37988,1215
2026-01-31,Direct,53.10,2435,118
2026-02-01,Organic Search,395.38,21563,973
2026-02-01,Paid Search,1351.58,69813,1939
2026-02-01,Email,267.53,17129,1494
2026-02-01,Social,910.03,64039,1544
2026-02-01,Marketplace,767.55,53907,1669
2026-02-01,Direct,176.41,9597,555
2026-02-02,Organic Search,378.29,17244,787
2026-02-02,Paid Search,1495.50,59365,2030
2026-02-02,Email,252.40,14560,845
2026-02-02,Social,979.71,41502,1104
2026-02-02,Marketplace,784.22,43628,1847
2026-02-02,Direct,183.09,9735,515
2026-02-03,Organic Search,224.30,11577,417
2026-02-03,Paid Search,1487.09,73430,2445
2026-02-03,Email,253.46,16440,1228
2026-02-03,Social,928.91,61595,1272
2026-02-03,Marketplace,720.57,42431,1635
2026-02-03,Direct,117.01,5087,256
2026-02-04,Organic Search,356.19,15039,633
2026-02-04,Paid Search,1393.64,90416,3451
2026-02-04,Email,298.40,18824,1325
2026-02-04,Social,887.20,36790,875
2026-02-04,Marketplace,868.11,45758,1538
2026-02-04,Direct,64.61,3959,207
2026-02-05,Organic Search,410.27,21258,889
2026-02-05,Paid Search,1417.96,63530,2714
2026-02-05,Email,363.52,25939,2007
2026-02-05,Social,913.26,60102,1627
2026-02-05,Marketplace,757.02,31426,954
2026-02-05,Direct,77.74,3529,166
2026-02-06,Organic Search,388.70,15942,649
2026-02-06,Paid Search,1430.63,95852,2763
2026-02-06,Email,241.15,16436,970
2026-02-06,Social,994.99,69872,1831
2026-02-06,Marketplace,753.50,33940,1217
2026-02-06,Direct,152.09,7982,362
2026-02-07,Organic Search,314.29,19244,849
2026-02-07,Paid Search,1437.42,93840,3214
2026-02-07,Email,240.47,10123,634
2026-02-07,Social,953.63,56143,1346
2026-02-07,Marketplace,726.79,28523,1066
2026-02-07,Direct,151.14,8837,420
2026-02-08,Organic Search,391.88,17067,786
2026-02-08,Paid Search,1394.95,77476,2590
2026-02-08,Email,241.92,14908,1137
2026-02-08,Social,1014.26,46625,1018
2026-02-08,Marketplace,714.12,45552,1572
2026-02-08,Direct,165.75,7867,448
2026-02-09,Organic Search,337.67,14601,538
2026-02-09,Paid Search,1486.64,101577,2800
2026-02-09,Email,322.70,13027,1049
2026-02-09,Social,887.38,43455,960
2026-02-09,Marketplace,776.34,49008,1805
2026-02-09,Direct,238.07,11103,557
2026-02-10,Organic Search,297.89,13137,580
2026-02-10,Paid Search,1499.04,107495,3039
2026-02-10,Email,303.23,11907,745
2026-02-10,Social,933.49,53609,1188
2026-02-10,Marketplace,762.80,50378,2091
2026-02-10,Direct,119.79,5848,258
2026-02-11,Organic Search,382.56,24630,1155
2026-02-11,Paid Search,1420.01,91223,2800
2026-02-11,Email,214.35,12966,941
2026-02-11,Social,890.53,35237,1107
2026-02-11,Marketplace,707.07,34221,1175
2026-02-11,Direct,173.18,9317,432
2026-02-12,Organic Search,277.37,10843,384
2026-02-12,Paid Search,1488.37,100393,3064
2026-02-12,Email,301.81,17995,1114
2026-02-12,Social,982.46,68923,1607
2026-02-12,Marketplace,809.28,44736,1604
2026-02-12,Direct,157.65,11152,599
2026-02-13,Organic Search,243.16,12983,600
2026-02-13,Paid Search,1404.66,76244,2384
2026-02-13,Email,265.33,10183,794
2026-02-13,Social,986.18,59284,1408
2026-02-13,Marketplace,724.05,50779,1629
2026-02-13,Direct,181.64,12334,700
2026-02-14,Organic Search,364.17,23859,972
2026-02-14,Paid Search,1346.30,59619,2105
2026-02-14,Email,263.88,18117,1419
2026-02-14,Social,1000.65,60098,1628
2026-02-14,Marketplace,756.46,36372,1504
2026-02-14,Direct,220.01,10385,517
2026-02-15,Organic Search,314.89,13650,506
2026-02-15,Paid Search,1417.58,90206,3396
2026-02-15,Email,321.41,17013,1216
2026-02-15,Social,898.52,36919,1112
2026-02-15,Marketplace,744.03,44902,1491
2026-02-15,Direct,176.58,8354,427
2026-02-16,Organic Search,303.00,12575,496
2026-02-16,Paid Search,1405.16,79154,2459
2026-02-16,Email,235.02,12666,677
2026-02-16,Social,920.30,39171,1179
2026-02-16,Marketplace,844.00,51710,1357
2026-02-16,Direct,92.15,6085,284
2026-02-17,Organic Search,334.76,22984,1043
2026-02-17,Paid Search,4023.97,180223,5432
2026-02-17,Email,272.33,12026,948
2026-02-17,Social,836.99,32808,679
2026-02-17,Marketplace,804.89,41045,1522
2026-02-17,Direct,86.78,6061,349
2026-02-18,Organic Search,324.06,14164,644
2026-02-18,Paid Search,1419.56,72463,2406
2026-02-18,Email,243.46,9792,679
2026-02-18,Social,993.51,44234,897
2026-02-18,Marketplace,735.64,47790,1444
2026-02-18,Direct,138.77,6596,308
2026-02-19,Organic Search,331.73,12630,527
2026-02-19,Paid Search,1415.00,89596,2872
2026-02-19,Email,315.73,20649,1579
2026-02-19,Social,934.48,42820,928
2026-02-19,Marketplace,776.87,39318,1616
2026-02-19,Direct,199.19,10151,489
2026-02-20,Organic Search,377.75,14833,618
2026-02-20,Paid Search,1366.81,89670,3021
2026-02-20,Email,277.47,15846,1216
2026-02-20,Social,914.57,38906,1081
2026-02-20,Marketplace,771.09,36353,1411
2026-02-20,Direct,85.45,4925,305
2026-02-21,Organic Search,280.08,18761,1044
2026-02-21,Paid Search,1373.08,89849,2202
2026-02-21,Email,323.96,21993,1543
2026-02-21,Social,1038.61,70035,1558
2026-02-21,Marketplace,776.82,53403,2286
2026-02-21,Direct,164.26,8066,381
2026-02-22,Organic Search,341.43,22979,1060
2026-02-22,Paid Search,1433.96,76815,2429
2026-02-22,Email,280.53,10703,654
2026-02-22,Social,969.56,48058,944
2026-02-22,Marketplace,812.48,43452,1829
2026-02-22,Direct,251.87,15904,711
2026-02-23,Organic Search,315.69,16046,651
2026-02-23,Paid Search,1493.27,86650,2607
2026-02-23,Email,236.45,9116,608
2026-02-23,Social,949.44,63625,1389
2026-02-23,Marketplace,721.16,48651,1497
2026-02-23,Direct,118.17,7890,416
2026-02-24,Organic Search,279.98,11408,411
2026-02-24,Paid Search,1478.96,82529,2509
2026-02-24,Email,352.89,24596,1252
2026-02-24,Social,927.04,50370,1303
2026-02-24,Marketplace,748.95,36755,1535
2026-02-24,Direct,121.36,7615,380
2026-02-25,Organic Search,343.54,14174,630
2026-02-25,Paid Search,1412.68,80722,2515
2026-02-25,Email,258.89,12338,810
2026-02-25,Social,997.54,58618,1905
2026-02-25,Marketplace,749.23,41643,1426
2026-02-25,Direct,254.16,17663,953
2026-02-26,Organic Search,307.58,18440,1001
2026-02-26,Paid Search,1460.68,90637,2470
2026-02-26,Email,330.26,16403,1067
2026-02-26,Social,1048.31,66545,1768
2026-02-26,Marketplace,778.26,44417,1814
2026-02-26,Direct,208.31,11719,669
2026-02-27,Organic Search,372.19,19783,951
2026-02-27,Paid Search,1449.43,61487,1962
2026-02-27,Email,348.36,23415,1798
2026-02-27,Social,880.32,63352,1490
2026-02-27,Marketplace,756.70,38438,1507
2026-02-27,Direct,158.42,10273,466
2026-02-28,Organic Search,300.25,13955,523
2026-02-28,Paid Search,1419.11,90535,2456
2026-02-28,Email,216.38,8603,662
2026-02-28,Social,939.82,46922,1255
2026-02-28,Marketplace,867.90,33621,1312
2026-02-28,Direct,199.38,10554,602
2026-03-01,Organic Search,299.16,12222,496
2026-03-01,Paid Search,1478.59,56263,1460
2026-03-01,Email,237.10,15940,1425
2026-03-01,Social,1025.08,63632,1898
2026-03-01,Marketplace,730.04,46580,1834
2026-03-01,Direct,162.31,7975,425
2026-03-02,Organic Search,418.89,26561,1438
2026-03-02,Paid Search,1465.56,69706,2376
2026-03-02,Email,240.99,13325,882
2026-03-02,Social,910.58,56853,1258
2026-03-02,Marketplace,789.96,48128,2099
2026-03-02,Direct,151.16,8003,444
2026-03-03,Organic Search,308.48,20555,962
2026-03-03,Paid Search,1498.79,68157,1953
2026-03-03,Email,358.38,17029,1319
2026-03-03,Social,941.19,49461,1365
2026-03-03,Marketplace,741.76,37975,1118
2026-03-03,Direct,178.33,8675,430
2026-03-04,Organic Search,413.98,28532,1308
2026-03-04,Paid Search,1512.77,99338,2822
2026-03-04,Email,260.51,16749,1355
2026-03-04,Social,948.04,45271,1208
2026-03-04,Marketplace,787.74,43390,1810
2026-03-04,Direct,102.48,6850,405
2026-03-05,Organic Search,307.14,14321,657
2026-03-05,Paid Search,1466.11,93259,2818
2026-03-05,Email,326.93,17090,1357
2026-03-05,Social,964.15,65226,1637
2026-03-05,Marketplace,875.38,45802,1799
2026-03-05,Direct,109.23,5803,326
2026-03-06,Organic Search,360.54,17587,811
2026-03-06,Paid Search,1432.24,92260,2902
2026-03-06,Email,321.73,20853,1566
2026-03-06,Social,966.34,64684,1570
2026-03-06,Marketplace,780.81,39562,1182
2026-03-06,Direct,99.64,4606,266
2026-03-07,Organic Search,345.96,16018,768
2026-03-07,Paid Search,1543.97,93038,2818
2026-03-07,Email,236.21,16636,1230
2026-03-07,Social,1052.90,44668,978
2026-03-07,Marketplace,677.41,40281,1808
2026-03-07,Direct,190.91,7342,347
2026-03-08,Organic Search,388.82,15157,650
2026-03-08,Paid Search,1538.28,62123,1924
2026-03-08,Email,258.86,14984,830
2026-03-08,Social,977.43,51146,1133
2026-03-08,Marketplace,848.44,49486,2044
2026-03-08,Direct,66.30,4398,210
2026-03-09,Organic Search,374.51,15527,681
2026-03-09,Paid Search,1506.09,95579,2688
2026-03-09,Email,168.49,8704,672
2026-03-09,Social,1041.81,56250,1532
2026-03-09,Marketplace,770.72,46132,1795
2026-03-09,Direct,101.04,6137,282
2026-03-10,Organic Search,346.02,20013,995
2026-03-10,Paid Search,1414.08,91331,3121
2026-03-10,Email,255.74,15875,1315
2026-03-10,Social,1021.17,43428,1098
2026-03-10,Marketplace,686.59,39773,1795
2026-03-10,Direct,197.49,7959,421
2026-03-11,Organic Search,342.02,21039,756
2026-03-11,Paid Search,1496.26,92691,2878
2026-03-11,Email,168.55,11306,807
2026-03-11,Social,944.20,57722,1745
2026-03-11,Marketplace,755.82,52224,1810
2026-03-11,Direct,147.23,5931,313
2026-03-12,Organic Search,395.45,20083,791
2026-03-12,Paid Search,1455.00,98211,3336
2026-03-12,Email,339.59,13947,1144
2026-03-12,Social,908.38,45006,1188
2026-03-12,Marketplace,787.39,38017,1590
2026-03-12,Direct,153.65,9002,494
2026-03-13,Organic Search,354.65,24295,1092
2026-03-13,Paid Search,1488.79,93121,2737
2026-03-13,Email,277.86,12690,779
2026-03-13,Social,968.19,66937,1738
2026-03-13,Marketplace,759.26,39340,1221
2026-03-13,Direct,100.28,5505,350
2026-03-14,Organic Search,346.68,24599,1165
2026-03-14,Paid Search,1486.25,90552,2741
2026-03-14,Email,309.49,15694,1121
2026-03-14,Social,968.50,50580,1627
2026-03-14,Marketplace,756.64,37737,1721
2026-03-14,Direct,234.12,15072,716
2026-03-15,Organic Search,338.71,14240,660
2026-03-15,Paid Search,1433.31,97195,2912
2026-03-15,Email,272.95,15730,1073
2026-03-15,Social,949.96,61732,1907
2026-03-15,Marketplace,815.91,58689,2305
2026-03-15,Direct,173.72,11371,583
2026-03-16,Organic Search,421.39,17597,563
2026-03-16,Paid Search,1398.71,61607,2004
2026-03-16,Email,163.19,6740,446
2026-03-16,Social,991.75,69875,2000
2026-03-16,Marketplace,871.40,55791,2412
2026-03-16,Direct,118.19,8351,271
2026-03-17,Organic Search,388.99,19875,906
2026-03-17,Paid Search,1468.92,104864,3858
2026-03-17,Email,373.14,15483,1358
2026-03-17,Social,948.33,50975,1181
2026-03-17,Marketplace,859.69,57425,1573
2026-03-17,Direct,173.39,7187,312
2026-03-18,Organic Search,393.29,21258,973
2026-03-18,Paid Search,1480.48,60645,1972
2026-03-18,Email,264.76,12306,829
2026-03-18,Social,950.55,47834,1374
2026-03-18,Marketplace,857.29,41925,1209
2026-03-18,Direct,149.18,7227,379
2026-03-19,Organic Search,405.83,16634,737
2026-03-19,Paid Search,1451.85,85609,1998
2026-03-19,Email,362.11,21318,1393
2026-03-19,Social,957.66,46802,1396
2026-03-19,Marketplace,721.26,38005,1627
2026-03-19,Direct,133.86,9582,447
2026-03-20,Organic Search,331.56,20963,1105
2026-03-20,Paid Search,1499.19,64174,2281
2026-03-20,Email,350.52,20445,1322
2026-03-20,Social,975.02,47221,1220
2026-03-20,Marketplace,847.62,53355,2193
2026-03-20,Direct,171.52,7127,398
2026-03-21,Organic Search,342.65,20485,801
2026-03-21,Paid Search,1468.08,58725,1730
2026-03-21,Email,270.29,16725,914
2026-03-21,Social,959.95,58155,1438
2026-03-21,Marketplace,842.79,43616,1900
2026-03-21,Direct,187.05,12990,792
2026-03-22,Organic Search,368.67,24169,1106
2026-03-22,Paid Search,1436.33,62906,2212
2026-03-22,Email,285.51,16368,902
2026-03-22,Social,965.35,54048,1412
2026-03-22,Marketplace,758.12,49419,1683
2026-03-22,Direct,114.94,4411,185
2026-03-23,Organic Search,335.53,21872,935
2026-03-23,Paid Search,1405.58,83689,2050
2026-03-23,Email,192.49,10922,783
2026-03-23,Social,916.76,39758,1044
2026-03-23,Marketplace,906.27,54805,2203
2026-03-23,Direct,164.52,8151,402
2026-03-24,Organic Search,334.40,21860,964
2026-03-24,Paid Search,1376.91,59098,1651
2026-03-24,Email,305.52,13544,1039
2026-03-24,Social,981.74,59900,1444
2026-03-24,Marketplace,692.05,41416,1542
2026-03-24,Direct,127.39,7577,368
2026-03-25,Organic Search,350.07,17826,782
2026-03-25,Paid Search,1474.58,95706,3050
2026-03-25,Email,285.81,14927,973
2026-03-25,Social,960.77,52094,1404
2026-03-25,Marketplace,717.00,44130,1786
2026-03-25,Direct,102.13,6373,308
2026-03-26,Organic Search,448.21,26702,1216
2026-03-26,Paid Search,1536.18,75636,2279
2026-03-26,Email,274.24,12325,975
2026-03-26,Social,1022.11,60629,1616
2026-03-26,Marketplace,745.04,33898,1509
2026-03-26,Direct,82.70,5748,282
2026-03-27,Organic Search,271.48,13524,646
2026-03-27,Paid Search,1445.51,85073,1978
2026-03-27,Email,277.14,14200,966
2026-03-27,Social,1030.34,43636,1056
2026-03-27,Marketplace,872.65,33843,1155
2026-03-27,Direct,151.69,9513,508
2026-03-28,Organic Search,373.64,25912,1266
2026-03-28,Paid Search,1418.33,85984,2713
2026-03-28,Email,180.72,11498,882
2026-03-28,Social,961.92,37098,876
2026-03-28,Marketplace,758.65,47665,2133
2026-03-28,Direct,168.32,10961,504
2026-03-29,Organic Search,365.32,20839,739
2026-03-29,Paid Search,1533.79,74348,2195
2026-03-29,Email,204.95,9597,608
2026-03-29,Social,1011.80,71371,1460
2026-03-29,Marketplace,800.12,45660,1958
2026-03-29,Direct,55.26,3898,176
2026-03-30,Organic Search,332.05,13253,609
2026-03-30,Paid Search,1411.46,59686,1709
2026-03-30,Email,262.25,17168,1049
2026-03-30,Social,983.54,54665,1562
2026-03-30,Marketplace,816.96,52438,1723
2026-03-30,Direct,154.89,9513,448
2026-03-31,Organic Search,414.43,20927,1108
2026-03-31,Paid Search,1444.08,87454,2300
2026-03-31,Email,346.36,23833,1606
2026-03-31,Social,965.59,61647,1151
2026-03-31,Marketplace,819.42,37976,1521
2026-03-31,Direct,146.49,8106,473
2026-04-01,Organic Search,327.72,15773,780
2026-04-01,Paid Search,1522.46,104785,3103
2026-04-01,Email,234.69,13792,872
2026-04-01,Social,953.50,54117,1437
2026-04-01,Marketplace,759.88,36128,1389
2026-04-01,Direct,107.53,5309,314
2026-04-02,Organic Search,395.57,17730,822
2026-04-02,Paid Search,1515.08,75324,2240
2026-04-02,Email,337.28,20024,1273
2026-04-02,Social,1047.56,57208,1307
2026-04-02,Marketplace,746.81,35397,1303
2026-04-02,Direct,150.46,8971,462
2026-04-03,Organic Search,402.06,27408,1179
2026-04-03,Paid Search,1521.22,74524,2182
2026-04-03,Email,323.17,13575,1095
2026-04-03,Social,946.67,44251,1002
2026-04-03,Marketplace,805.24,40334,1782
2026-04-03,Direct,102.41,6603,407
2026-04-04,Organic Search,271.97,15988,772
2026-04-04,Paid Search,1421.60,65504,2150
2026-04-04,Email,251.73,9992,523
2026-04-04,Social,1025.70,56563,1370
2026-04-04,Marketplace,829.69,42699,1960
2026-04-04,Direct,138.85,8857,474
2026-04-05,Organic Search,334.47,19979,985
2026-04-05,Paid Search,1495.17,63234,2129
2026-04-05,Email,257.95,16336,1330
2026-04-05,Social,962.79,42065,1226
2026-04-05,Marketplace,753.00,43148,1808
2026-04-05,Direct,100.19,6037,310
2026-04-06,Organic Search,376.10,22395,1000
2026-04-06,Paid Search,1466.13,56117,1737
2026-04-06,Email,296.86,16867,1499
2026-04-06,Social,1064.70,71969,1984
2026-04-06,Marketplace,763.88,49663,1950
2026-04-06,Direct,89.50,5673,288
2026-04-07,Organic Search,391.09,18334,861
2026-04-07,Paid Search,1470.69,68139,2134
2026-04-07,Email,353.22,20808,1623
2026-04-07,Social,903.29,62930,1715
2026-04-07,Marketplace,815.46,50409,1707
2026-04-07,Direct,120.21,5928,308
2026-04-08,Organic Search,385.99,25856,1436
2026-04-08,Paid Search,1459.58,60778,2165
2026-04-08,Email,242.88,16009,936
2026-04-08,Social,956.47,56720,1567
2026-04-08,Marketplace,761.40,38367,1170
2026-04-08,Direct,256.59,17422,986
2026-04-09,Organic Search,471.15,29479,1167
2026-04-09,Paid Search,1515.22,91392,2434
2026-04-09,Email,243.94,14856,966
2026-04-09,Social,896.76,50816,1358
2026-04-09,Marketplace,816.85,36105,1423
2026-04-09,Direct,127.64,6459,431
2026-04-10,Organic Search,304.60,14563,653
2026-04-10,Paid Search,1437.92,84439,2826
2026-04-10,Email,310.39,20555,1172
2026-04-10,Social,1052.65,60135,1658
2026-04-10,Marketplace,775.53,42782,1587
2026-04-10,Direct,92.29,3721,199
2026-04-11,Organic Search,296.21,14266,577
2026-04-11,Paid Search,1492.73,65108,1700
2026-04-11,Email,274.05,18964,1417
2026-04-11,Social,963.60,61494,1458
2026-04-11,Marketplace,797.41,47764,1552
2026-04-11,Direct,107.60,5698,261
2026-04-12,Organic Search,317.49,15510,714
2026-04-12,Paid Search,1517.05,76301,2170
2026-04-12,Email,248.06,14896,1222
2026-04-12,Social,967.21,46814,976
2026-04-12,Marketplace,841.38,45439,1704
2026-04-12,Direct,93.46,4855,253
2026-04-13,Organic Search,255.92,16041,624
2026-04-13,Paid Search,1492.26,87781,2496
2026-04-13,Email,309.81,21743,1415
2026-04-13,Social,970.40,40588,918
2026-04-13,Marketplace,808.32,43540,1912
2026-04-13,Direct,200.52,8368,432
2026-04-14,Organic Search,418.92,22504,937
2026-04-14,Paid Search,1523.12,89704,2339
2026-04-14,Email,321.76,21182,1769
2026-04-14,Social,945.71,51491,1087
2026-04-14,Marketplace,843.25,45469,2166
2026-04-14,Direct,88.48,3674,190
2026-04-15,Organic Search,321.59,20215,1018
2026-04-15,Paid Search,1453.96,81646,2541
2026-04-15,Email,298.91,13533,882
2026-04-15,Social,969.58,65217,1533
2026-04-15,Marketplace,678.50,33846,1194
2026-04-15,Direct,211.28,13415,713
2026-04-16,Organic Search,376.27,20515,701
2026-04-16,Paid Search,1403.82,70629,1902
2026-04-16,Email,261.30,13504,957
2026-04-16,Social,1036.09,58073,1760
2026-04-16,Marketplace,845.74,35518,1226
